"SegID" "Time" "SensorID" "LaneID" "Counts" "screenLineSegmet"
"7192" 63000 "130" "719203" NA "ERP63A"
"7192" 63000 "130" "719204" NA "ERP63A"
"7192" 63300 "130" "719200" 6 "ERP63A"
"7192" 63300 "130" "719201" 15 "ERP63A"
"7192" 63300 "130" "719202" NA "ERP63A"
"7192" 63300 "130" "719203" NA "ERP63A"
"7192" 63300 "130" "719204" NA "ERP63A"
"7192" 63600 "130" "719200" 10 "ERP63A"
"7192" 63600 "130" "719201" 10 "ERP63A"
"7192" 63600 "130" "719202" NA "ERP63A"
"7192" 63600 "130" "719203" NA "ERP63A"
"7192" 63600 "130" "719204" NA "ERP63A"
"7192" 63900 "130" "719200" 12 "ERP63A"
"7192" 63900 "130" "719201" 14 "ERP63A"
"7192" 63900 "130" "719202" NA "ERP63A"
"7192" 63900 "130" "719203" NA "ERP63A"
"7192" 63900 "130" "719204" NA "ERP63A"
"7192" 64200 "130" "719200" 10 "ERP63A"
"7192" 64200 "130" "719201" 15 "ERP63A"
"7192" 64200 "130" "719202" NA "ERP63A"
"7192" 64200 "130" "719203" NA "ERP63A"
"7192" 64200 "130" "719204" NA "ERP63A"
"7192" 64500 "130" "719200" 12 "ERP63A"
"7192" 64500 "130" "719201" 13 "ERP63A"
"7192" 64500 "130" "719202" NA "ERP63A"
"7192" 64500 "130" "719203" NA "ERP63A"
"7192" 64500 "130" "719204" NA "ERP63A"
"7192" 64800 "130" "719200" 15 "ERP63A"
"7192" 64800 "130" "719201" 10 "ERP63A"
"7192" 64800 "130" "719202" NA "ERP63A"
"7192" 64800 "130" "719203" NA "ERP63A"
"7192" 64800 "130" "719204" NA "ERP63A"
"7192" 65100 "130" "719200" 13 "ERP63A"
"7192" 65100 "130" "719201" 14 "ERP63A"
"7192" 65100 "130" "719202" NA "ERP63A"
"7192" 65100 "130" "719203" NA "ERP63A"
"7192" 65100 "130" "719204" NA "ERP63A"
"7192" 65400 "130" "719200" 8 "ERP63A"
"7192" 65400 "130" "719201" 14 "ERP63A"
"7192" 65400 "130" "719202" NA "ERP63A"
"7192" 65400 "130" "719203" NA "ERP63A"
"7192" 65400 "130" "719204" NA "ERP63A"
"7192" 65700 "130" "719200" 13 "ERP63A"
"7192" 65700 "130" "719201" 10 "ERP63A"
"7192" 65700 "130" "719202" NA "ERP63A"
"7192" 65700 "130" "719203" NA "ERP63A"
"7192" 65700 "130" "719204" NA "ERP63A"
"7192" 66000 "130" "719200" 13 "ERP63A"
"7192" 66000 "130" "719201" 15 "ERP63A"
"7192" 66000 "130" "719202" NA "ERP63A"
"7192" 66000 "130" "719203" NA "ERP63A"
"7192" 66000 "130" "719204" NA "ERP63A"
"7192" 66300 "130" "719200" 7 "ERP63A"
"7192" 66300 "130" "719201" 15 "ERP63A"
"7192" 66300 "130" "719202" NA "ERP63A"
"7192" 66300 "130" "719203" NA "ERP63A"
"7192" 66300 "130" "719204" NA "ERP63A"
"7192" 66600 "130" "719200" 15 "ERP63A"
"7192" 66600 "130" "719201" 22 "ERP63A"
"7192" 66600 "130" "719202" NA "ERP63A"
"7192" 66600 "130" "719203" NA "ERP63A"
"7192" 66600 "130" "719204" NA "ERP63A"
"7192" 66900 "130" "719200" 13 "ERP63A"
"7192" 66900 "130" "719201" 17 "ERP63A"
"7192" 66900 "130" "719202" NA "ERP63A"
"7192" 66900 "130" "719203" NA "ERP63A"
"7192" 66900 "130" "719204" NA "ERP63A"
"7192" 67200 "130" "719200" 9 "ERP63A"
"7192" 67200 "130" "719201" 14 "ERP63A"
"7192" 67200 "130" "719202" NA "ERP63A"
"7192" 67200 "130" "719203" NA "ERP63A"
"7192" 67200 "130" "719204" NA "ERP63A"
"7192" 67500 "130" "719200" 10 "ERP63A"
"7192" 67500 "130" "719201" 15 "ERP63A"
"7192" 67500 "130" "719202" NA "ERP63A"
"7192" 67500 "130" "719203" NA "ERP63A"
"7192" 67500 "130" "719204" NA "ERP63A"
"7192" 67800 "130" "719200" 9 "ERP63A"
"7192" 67800 "130" "719201" 8 "ERP63A"
"7192" 67800 "130" "719202" NA "ERP63A"
"7192" 67800 "130" "719203" NA "ERP63A"
"7192" 67800 "130" "719204" NA "ERP63A"
"7192" 68100 "130" "719200" 11 "ERP63A"
"7192" 68100 "130" "719201" 16 "ERP63A"
"7192" 68100 "130" "719202" NA "ERP63A"
"7192" 68100 "130" "719203" NA "ERP63A"
"7192" 68100 "130" "719204" NA "ERP63A"
"7192" 68400 "130" "719200" 13 "ERP63A"
"7192" 68400 "130" "719201" 19 "ERP63A"
"7192" 68400 "130" "719202" NA "ERP63A"
"7192" 68400 "130" "719203" NA "ERP63A"
"7192" 68400 "130" "719204" NA "ERP63A"
"7192" 68700 "130" "719200" 11 "ERP63A"
"7192" 68700 "130" "719201" 9 "ERP63A"
"7192" 68700 "130" "719202" NA "ERP63A"
"7192" 68700 "130" "719203" NA "ERP63A"
"7192" 68700 "130" "719204" NA "ERP63A"
"7192" 69000 "130" "719200" 10 "ERP63A"
"7192" 69000 "130" "719201" 11 "ERP63A"
"7192" 69000 "130" "719202" NA "ERP63A"
"7192" 69000 "130" "719203" NA "ERP63A"
"7192" 69000 "130" "719204" NA "ERP63A"
"7192" 69300 "130" "719200" 13 "ERP63A"
"7192" 69300 "130" "719201" 10 "ERP63A"
"7192" 69300 "130" "719202" NA "ERP63A"
"7192" 69300 "130" "719203" NA "ERP63A"
"7192" 69300 "130" "719204" NA "ERP63A"
"7192" 69600 "130" "719200" 8 "ERP63A"
"7192" 69600 "130" "719201" 12 "ERP63A"
"7192" 69600 "130" "719202" NA "ERP63A"
"7192" 69600 "130" "719203" NA "ERP63A"
"7192" 69600 "130" "719204" NA "ERP63A"
"7192" 69900 "130" "719200" 9 "ERP63A"
"7192" 69900 "130" "719201" 21 "ERP63A"
"7192" 69900 "130" "719202" NA "ERP63A"
"7192" 69900 "130" "719203" NA "ERP63A"
"7192" 69900 "130" "719204" NA "ERP63A"
"7365" 63000 "601" "736500" 0 "S43A"
"7365" 63000 "601" "736501" 0 "S43A"
"7365" 63000 "601" "736502" 0 "S43A"
"7365" 63000 "601" "736503" 0 "S43A"
"7365" 63000 "601" "736500" 0 "S43A"
"7365" 63000 "601" "736501" 0 "S43A"
"7365" 63000 "601" "736502" 0 "S43A"
"7365" 63000 "601" "736503" 0 "S43A"
"7365" 63300 "601" "736500" 0 "S43A"
"7365" 63300 "601" "736501" 0 "S43A"
"7365" 63300 "601" "736502" 0 "S43A"
"7365" 63300 "601" "736503" 0 "S43A"
"7365" 63600 "601" "736500" 0 "S43A"
"7365" 63600 "601" "736501" 0 "S43A"
"7365" 63600 "601" "736502" 0 "S43A"
"7365" 63600 "601" "736503" 0 "S43A"
"7365" 63900 "601" "736500" 0 "S43A"
"7365" 63900 "601" "736501" 0 "S43A"
"7365" 63900 "601" "736502" 0 "S43A"
"7365" 63900 "601" "736503" 0 "S43A"
"7365" 64200 "601" "736500" 0 "S43A"
"7365" 64200 "601" "736501" 0 "S43A"
"7365" 64200 "601" "736502" 0 "S43A"
"7365" 64200 "601" "736503" 0 "S43A"
"7365" 64500 "601" "736500" 0 "S43A"
"7365" 64500 "601" "736501" 0 "S43A"
"7365" 64500 "601" "736502" 0 "S43A"
"7365" 64500 "601" "736503" 0 "S43A"
"7365" 64800 "601" "736500" 0 "S43A"
"7365" 64800 "601" "736501" 0 "S43A"
"7365" 64800 "601" "736502" 0 "S43A"
"7365" 64800 "601" "736503" 0 "S43A"
"7365" 65100 "601" "736500" 0 "S43A"
"7365" 65100 "601" "736501" 0 "S43A"
"7365" 65100 "601" "736502" 0 "S43A"
"7365" 65100 "601" "736503" 0 "S43A"
"7365" 65400 "601" "736500" 0 "S43A"
"7365" 65400 "601" "736501" 0 "S43A"
"7365" 65400 "601" "736502" 0 "S43A"
"7365" 65400 "601" "736503" 0 "S43A"
"7365" 65700 "601" "736500" 0 "S43A"
"7365" 65700 "601" "736501" 0 "S43A"
"7365" 65700 "601" "736502" 0 "S43A"
"7365" 65700 "601" "736503" 0 "S43A"
"7365" 66000 "601" "736500" 0 "S43A"
"7365" 66000 "601" "736501" 0 "S43A"
"7365" 66000 "601" "736502" 0 "S43A"
"7365" 66000 "601" "736503" 0 "S43A"
"7365" 66300 "601" "736500" 0 "S43A"
"7365" 66300 "601" "736501" 0 "S43A"
"7365" 66300 "601" "736502" 0 "S43A"
"7365" 66300 "601" "736503" 0 "S43A"
"7365" 66600 "601" "736500" 0 "S43A"
"7365" 66600 "601" "736501" 0 "S43A"
"7365" 66600 "601" "736502" 0 "S43A"
"7365" 66600 "601" "736503" 0 "S43A"
"7365" 66900 "601" "736500" 0 "S43A"
"7365" 66900 "601" "736501" 0 "S43A"
"7365" 66900 "601" "736502" 0 "S43A"
"7365" 66900 "601" "736503" 0 "S43A"
"7365" 67200 "601" "736500" 0 "S43A"
"7365" 67200 "601" "736501" 0 "S43A"
"7365" 67200 "601" "736502" 0 "S43A"
"7365" 67200 "601" "736503" 0 "S43A"
"7365" 67500 "601" "736500" 0 "S43A"
"7365" 67500 "601" "736501" 0 "S43A"
"7365" 67500 "601" "736502" 0 "S43A"
"7365" 67500 "601" "736503" 0 "S43A"
"7365" 67800 "601" "736500" 0 "S43A"
"7365" 67800 "601" "736501" 0 "S43A"
"7365" 67800 "601" "736502" 0 "S43A"
"7365" 67800 "601" "736503" 0 "S43A"
"7365" 68100 "601" "736500" 0 "S43A"
"7365" 68100 "601" "736501" 0 "S43A"
"7365" 68100 "601" "736502" 0 "S43A"
"7365" 68100 "601" "736503" 0 "S43A"
"7365" 68400 "601" "736500" 0 "S43A"
"7365" 68400 "601" "736501" 0 "S43A"
"7365" 68400 "601" "736502" 0 "S43A"
"7365" 68400 "601" "736503" 0 "S43A"
"7365" 68700 "601" "736500" 0 "S43A"
"7365" 68700 "601" "736501" 0 "S43A"
"7365" 68700 "601" "736502" 0 "S43A"
"7365" 68700 "601" "736503" 0 "S43A"
"7365" 69000 "601" "736500" 0 "S43A"
"7365" 69000 "601" "736501" 0 "S43A"
"7365" 69000 "601" "736502" 0 "S43A"
"7365" 69000 "601" "736503" 0 "S43A"
"7365" 69300 "601" "736500" 0 "S43A"
"7365" 69300 "601" "736501" 0 "S43A"
"7365" 69300 "601" "736502" 0 "S43A"
"7365" 69300 "601" "736503" 0 "S43A"
"7365" 69600 "601" "736500" 0 "S43A"
"7365" 69600 "601" "736501" 0 "S43A"
"7365" 69600 "601" "736502" 0 "S43A"
"7365" 69600 "601" "736503" 0 "S43A"
"7365" 69900 "601" "736500" 0 "S43A"
"7365" 69900 "601" "736501" 0 "S43A"
"7365" 69900 "601" "736502" 0 "S43A"
"7365" 69900 "601" "736503" 0 "S43A"
"7435" 63000 "322" "743500" 14 "S29A"
"7435" 63000 "322" "743501" 7 "S29A"
"7435" 63000 "322" "743502" NA "S29A"
"7435" 63000 "322" "743503" NA "S29A"
"7435" 63000 "322" "743500" 14 "S29A"
"7435" 63000 "322" "743501" 7 "S29A"
"7435" 63000 "322" "743502" NA "S29A"
"7435" 63000 "322" "743503" NA "S29A"
"7435" 63300 "322" "743500" 10 "S29A"
"7435" 63300 "322" "743501" 5 "S29A"
"7435" 63300 "322" "743502" NA "S29A"
"7435" 63300 "322" "743503" NA "S29A"
"7435" 63600 "322" "743500" 20 "S29A"
"7435" 63600 "322" "743501" 14 "S29A"
"7435" 63600 "322" "743502" NA "S29A"
"7435" 63600 "322" "743503" NA "S29A"
"7435" 63900 "322" "743500" 11 "S29A"
"7435" 63900 "322" "743501" 5 "S29A"
"7435" 63900 "322" "743502" NA "S29A"
"7435" 63900 "322" "743503" NA "S29A"
"7435" 64200 "322" "743500" 16 "S29A"
"7435" 64200 "322" "743501" 9 "S29A"
"7435" 64200 "322" "743502" NA "S29A"
"7435" 64200 "322" "743503" NA "S29A"
"7435" 64500 "322" "743500" 9 "S29A"
"7435" 64500 "322" "743501" 9 "S29A"
"7435" 64500 "322" "743502" NA "S29A"
"7435" 64500 "322" "743503" NA "S29A"
"7435" 64800 "322" "743500" 10 "S29A"
"7435" 64800 "322" "743501" 10 "S29A"
"7435" 64800 "322" "743502" NA "S29A"
"7435" 64800 "322" "743503" NA "S29A"
"7435" 65100 "322" "743500" 15 "S29A"
"7435" 65100 "322" "743501" 7 "S29A"
"7435" 65100 "322" "743502" NA "S29A"
"7435" 65100 "322" "743503" NA "S29A"
"7435" 65400 "322" "743500" 14 "S29A"
"7435" 65400 "322" "743501" 10 "S29A"
"7435" 65400 "322" "743502" NA "S29A"
"7435" 65400 "322" "743503" NA "S29A"
"7435" 65700 "322" "743500" 12 "S29A"
"7435" 65700 "322" "743501" 13 "S29A"
"7435" 65700 "322" "743502" NA "S29A"
"7435" 65700 "322" "743503" NA "S29A"
"7435" 66000 "322" "743500" 9 "S29A"
"7435" 66000 "322" "743501" 8 "S29A"
"7435" 66000 "322" "743502" NA "S29A"
"7435" 66000 "322" "743503" NA "S29A"
"7435" 66300 "322" "743500" 14 "S29A"
"7435" 66300 "322" "743501" 4 "S29A"
"7435" 66300 "322" "743502" NA "S29A"
"7435" 66300 "322" "743503" NA "S29A"
"7435" 66600 "322" "743500" 11 "S29A"
"7435" 66600 "322" "743501" 9 "S29A"
"7435" 66600 "322" "743502" NA "S29A"
"7435" 66600 "322" "743503" NA "S29A"
"7435" 66900 "322" "743500" 10 "S29A"
"7435" 66900 "322" "743501" 7 "S29A"
"7435" 66900 "322" "743502" NA "S29A"
"7435" 66900 "322" "743503" NA "S29A"
"7435" 67200 "322" "743500" 9 "S29A"
"7435" 67200 "322" "743501" 7 "S29A"
"7435" 67200 "322" "743502" NA "S29A"
"7435" 67200 "322" "743503" NA "S29A"
"7435" 67500 "322" "743500" 13 "S29A"
"7435" 67500 "322" "743501" 10 "S29A"
"7435" 67500 "322" "743502" NA "S29A"
"7435" 67500 "322" "743503" NA "S29A"
"7435" 67800 "322" "743500" 10 "S29A"
"7435" 67800 "322" "743501" 4 "S29A"
"7435" 67800 "322" "743502" NA "S29A"
"7435" 67800 "322" "743503" NA "S29A"
"7435" 68100 "322" "743500" 20 "S29A"
"7435" 68100 "322" "743501" 11 "S29A"
"7435" 68100 "322" "743502" NA "S29A"
"7435" 68100 "322" "743503" NA "S29A"
"7435" 68400 "322" "743500" 16 "S29A"
"7435" 68400 "322" "743501" 8 "S29A"
"7435" 68400 "322" "743502" NA "S29A"
"7435" 68400 "322" "743503" NA "S29A"
"7435" 68700 "322" "743500" 7 "S29A"
"7435" 68700 "322" "743501" 5 "S29A"
"7435" 68700 "322" "743502" NA "S29A"
"7435" 68700 "322" "743503" NA "S29A"
"7435" 69000 "322" "743500" 9 "S29A"
"7435" 69000 "322" "743501" 6 "S29A"
"7435" 69000 "322" "743502" NA "S29A"
"7435" 69000 "322" "743503" NA "S29A"
"7435" 69300 "322" "743500" 11 "S29A"
"7435" 69300 "322" "743501" 10 "S29A"
"7435" 69300 "322" "743502" NA "S29A"
"7435" 69300 "322" "743503" NA "S29A"
"7435" 69600 "322" "743500" 10 "S29A"
"7435" 69600 "322" "743501" 5 "S29A"
"7435" 69600 "322" "743502" NA "S29A"
"7435" 69600 "322" "743503" NA "S29A"
"7435" 69900 "322" "743500" 13 "S29A"
"7435" 69900 "322" "743501" 8 "S29A"
"7435" 69900 "322" "743502" NA "S29A"
"7435" 69900 "322" "743503" NA "S29A"
"7907" 63000 "136" "790700" 14 "ERP8A"
"7907" 63000 "136" "790701" NA "ERP8A"
"7907" 63000 "136" "790702" 0 "ERP8A"
"7907" 63000 "136" "790703" NA "ERP8A"
"7907" 63000 "136" "790704" NA "ERP8A"
"7907" 63000 "136" "790700" 14 "ERP8A"
"7907" 63000 "136" "790701" NA "ERP8A"
"7907" 63000 "136" "790702" 0 "ERP8A"
"7907" 63000 "136" "790703" NA "ERP8A"
"7907" 63000 "136" "790704" NA "ERP8A"
"7907" 63300 "136" "790700" 8 "ERP8A"
"7907" 63300 "136" "790701" NA "ERP8A"
"7907" 63300 "136" "790702" 0 "ERP8A"
"7907" 63300 "136" "790703" NA "ERP8A"
"7907" 63300 "136" "790704" NA "ERP8A"
"7907" 63600 "136" "790700" 7 "ERP8A"
"7907" 63600 "136" "790701" NA "ERP8A"
"7907" 63600 "136" "790702" 0 "ERP8A"
"7907" 63600 "136" "790703" NA "ERP8A"
"7907" 63600 "136" "790704" NA "ERP8A"
"7907" 63900 "136" "790700" 9 "ERP8A"
"7907" 63900 "136" "790701" NA "ERP8A"
"7907" 63900 "136" "790702" 0 "ERP8A"
"7907" 63900 "136" "790703" NA "ERP8A"
"7907" 63900 "136" "790704" NA "ERP8A"
"7907" 64200 "136" "790700" 9 "ERP8A"
"7907" 64200 "136" "790701" NA "ERP8A"
"7907" 64200 "136" "790702" 0 "ERP8A"
"7907" 64200 "136" "790703" NA "ERP8A"
"7907" 64200 "136" "790704" NA "ERP8A"
"7907" 64500 "136" "790700" 8 "ERP8A"
"7907" 64500 "136" "790701" NA "ERP8A"
"7907" 64500 "136" "790702" 0 "ERP8A"
"7907" 64500 "136" "790703" NA "ERP8A"
"7907" 64500 "136" "790704" NA "ERP8A"
"7907" 64800 "136" "790700" 11 "ERP8A"
"7907" 64800 "136" "790701" NA "ERP8A"
"7907" 64800 "136" "790702" 0 "ERP8A"
"7907" 64800 "136" "790703" NA "ERP8A"
"7907" 64800 "136" "790704" NA "ERP8A"
"7907" 65100 "136" "790700" 12 "ERP8A"
"7907" 65100 "136" "790701" NA "ERP8A"
"7907" 65100 "136" "790702" 0 "ERP8A"
"7907" 65100 "136" "790703" NA "ERP8A"
"7907" 65100 "136" "790704" NA "ERP8A"
"7907" 65400 "136" "790700" 8 "ERP8A"
"7907" 65400 "136" "790701" NA "ERP8A"
"7907" 65400 "136" "790702" 0 "ERP8A"
"7907" 65400 "136" "790703" NA "ERP8A"
"7907" 65400 "136" "790704" NA "ERP8A"
"7907" 65700 "136" "790700" 13 "ERP8A"
"7907" 65700 "136" "790701" NA "ERP8A"
"7907" 65700 "136" "790702" 0 "ERP8A"
"7907" 65700 "136" "790703" NA "ERP8A"
"7907" 65700 "136" "790704" NA "ERP8A"
"7907" 66000 "136" "790700" 7 "ERP8A"
"7907" 66000 "136" "790701" NA "ERP8A"
"7907" 66000 "136" "790702" 0 "ERP8A"
"7907" 66000 "136" "790703" NA "ERP8A"
"7907" 66000 "136" "790704" NA "ERP8A"
"7907" 66300 "136" "790700" 15 "ERP8A"
"7907" 66300 "136" "790701" NA "ERP8A"
"7907" 66300 "136" "790702" 0 "ERP8A"
"7907" 66300 "136" "790703" NA "ERP8A"
"7907" 66300 "136" "790704" NA "ERP8A"
"7907" 66600 "136" "790700" 13 "ERP8A"
"7907" 66600 "136" "790701" NA "ERP8A"
"7907" 66600 "136" "790702" 0 "ERP8A"
"7907" 66600 "136" "790703" NA "ERP8A"
"7907" 66600 "136" "790704" NA "ERP8A"
"7907" 66900 "136" "790700" 8 "ERP8A"
"7907" 66900 "136" "790701" NA "ERP8A"
"7907" 66900 "136" "790702" 0 "ERP8A"
"7907" 66900 "136" "790703" NA "ERP8A"
"7907" 66900 "136" "790704" NA "ERP8A"
"7907" 67200 "136" "790700" 6 "ERP8A"
"7907" 67200 "136" "790701" NA "ERP8A"
"7907" 67200 "136" "790702" 0 "ERP8A"
"7907" 67200 "136" "790703" NA "ERP8A"
"7907" 67200 "136" "790704" NA "ERP8A"
"7907" 67500 "136" "790700" 9 "ERP8A"
"7907" 67500 "136" "790701" NA "ERP8A"
"7907" 67500 "136" "790702" 0 "ERP8A"
"7907" 67500 "136" "790703" NA "ERP8A"
"7907" 67500 "136" "790704" NA "ERP8A"
"7907" 67800 "136" "790700" 11 "ERP8A"
"7907" 67800 "136" "790701" NA "ERP8A"
"7907" 67800 "136" "790702" 0 "ERP8A"
"7907" 67800 "136" "790703" NA "ERP8A"
"7907" 67800 "136" "790704" NA "ERP8A"
"7907" 68100 "136" "790700" 14 "ERP8A"
"7907" 68100 "136" "790701" NA "ERP8A"
"7907" 68100 "136" "790702" 0 "ERP8A"
"7907" 68100 "136" "790703" NA "ERP8A"
"7907" 68100 "136" "790704" NA "ERP8A"
"7907" 68400 "136" "790700" 10 "ERP8A"
"7907" 68400 "136" "790701" NA "ERP8A"
"7907" 68400 "136" "790702" 0 "ERP8A"
"7907" 68400 "136" "790703" NA "ERP8A"
"7907" 68400 "136" "790704" NA "ERP8A"
"7907" 68700 "136" "790700" 13 "ERP8A"
"7907" 68700 "136" "790701" NA "ERP8A"
"7907" 68700 "136" "790702" 0 "ERP8A"
"7907" 68700 "136" "790703" NA "ERP8A"
"7907" 68700 "136" "790704" NA "ERP8A"
"7907" 69000 "136" "790700" 9 "ERP8A"
"7907" 69000 "136" "790701" NA "ERP8A"
"7907" 69000 "136" "790702" 0 "ERP8A"
"7907" 69000 "136" "790703" NA "ERP8A"
"7907" 69000 "136" "790704" NA "ERP8A"
"7907" 69300 "136" "790700" 10 "ERP8A"
"7907" 69300 "136" "790701" NA "ERP8A"
"7907" 69300 "136" "790702" 0 "ERP8A"
"7907" 69300 "136" "790703" NA "ERP8A"
"7907" 69300 "136" "790704" NA "ERP8A"
"7907" 69600 "136" "790700" 7 "ERP8A"
"7907" 69600 "136" "790701" NA "ERP8A"
"7907" 69600 "136" "790702" 0 "ERP8A"
"7907" 69600 "136" "790703" NA "ERP8A"
"7907" 69600 "136" "790704" NA "ERP8A"
"7907" 69900 "136" "790700" 13 "ERP8A"
"7907" 69900 "136" "790701" NA "ERP8A"
"7907" 69900 "136" "790702" 0 "ERP8A"
"7907" 69900 "136" "790703" NA "ERP8A"
"7907" 69900 "136" "790704" NA "ERP8A"
"7915" 63000 "435" "791500" 27 "ERP21A"
"7915" 63000 "435" "791501" 18 "ERP21A"
"7915" 63000 "435" "791502" 17 "ERP21A"
"7915" 63000 "435" "791500" 27 "ERP21A"
"7915" 63000 "435" "791501" 18 "ERP21A"
"7915" 63000 "435" "791502" 17 "ERP21A"
"7915" 63300 "435" "791500" 23 "ERP21A"
"7915" 63300 "435" "791501" 24 "ERP21A"
"7915" 63300 "435" "791502" 16 "ERP21A"
"7915" 63600 "435" "791500" 28 "ERP21A"
"7915" 63600 "435" "791501" 29 "ERP21A"
"7915" 63600 "435" "791502" 18 "ERP21A"
"7915" 63900 "435" "791500" 39 "ERP21A"
"7915" 63900 "435" "791501" 36 "ERP21A"
"7915" 63900 "435" "791502" 24 "ERP21A"
"7915" 64200 "435" "791500" 24 "ERP21A"
"7915" 64200 "435" "791501" 14 "ERP21A"
"7915" 64200 "435" "791502" 20 "ERP21A"
"7915" 64500 "435" "791500" 25 "ERP21A"
"7915" 64500 "435" "791501" 24 "ERP21A"
"7915" 64500 "435" "791502" 20 "ERP21A"
"7915" 64800 "435" "791500" 29 "ERP21A"
"7915" 64800 "435" "791501" 31 "ERP21A"
"7915" 64800 "435" "791502" 12 "ERP21A"
"7915" 65100 "435" "791500" 24 "ERP21A"
"7915" 65100 "435" "791501" 31 "ERP21A"
"7915" 65100 "435" "791502" 17 "ERP21A"
"7915" 65400 "435" "791500" 24 "ERP21A"
"7915" 65400 "435" "791501" 25 "ERP21A"
"7915" 65400 "435" "791502" 15 "ERP21A"
"7915" 65700 "435" "791500" 33 "ERP21A"
"7915" 65700 "435" "791501" 29 "ERP21A"
"7915" 65700 "435" "791502" 23 "ERP21A"
"7915" 66000 "435" "791500" 25 "ERP21A"
"7915" 66000 "435" "791501" 26 "ERP21A"
"7915" 66000 "435" "791502" 24 "ERP21A"
"7915" 66300 "435" "791500" 25 "ERP21A"
"7915" 66300 "435" "791501" 26 "ERP21A"
"7915" 66300 "435" "791502" 22 "ERP21A"
"7915" 66600 "435" "791500" 29 "ERP21A"
"7915" 66600 "435" "791501" 29 "ERP21A"
"7915" 66600 "435" "791502" 25 "ERP21A"
"7915" 66900 "435" "791500" 36 "ERP21A"
"7915" 66900 "435" "791501" 32 "ERP21A"
"7915" 66900 "435" "791502" 18 "ERP21A"
"7915" 67200 "435" "791500" 30 "ERP21A"
"7915" 67200 "435" "791501" 26 "ERP21A"
"7915" 67200 "435" "791502" 18 "ERP21A"
"7915" 67500 "435" "791500" 33 "ERP21A"
"7915" 67500 "435" "791501" 25 "ERP21A"
"7915" 67500 "435" "791502" 12 "ERP21A"
"7915" 67800 "435" "791500" 32 "ERP21A"
"7915" 67800 "435" "791501" 35 "ERP21A"
"7915" 67800 "435" "791502" 30 "ERP21A"
"7915" 68100 "435" "791500" 29 "ERP21A"
"7915" 68100 "435" "791501" 21 "ERP21A"
"7915" 68100 "435" "791502" 16 "ERP21A"
"7915" 68400 "435" "791500" 30 "ERP21A"
"7915" 68400 "435" "791501" 22 "ERP21A"
"7915" 68400 "435" "791502" 14 "ERP21A"
"7915" 68700 "435" "791500" 39 "ERP21A"
"7915" 68700 "435" "791501" 37 "ERP21A"
"7915" 68700 "435" "791502" 25 "ERP21A"
"7915" 69000 "435" "791500" 38 "ERP21A"
"7915" 69000 "435" "791501" 37 "ERP21A"
"7915" 69000 "435" "791502" 19 "ERP21A"
"7915" 69300 "435" "791500" 19 "ERP21A"
"7915" 69300 "435" "791501" 19 "ERP21A"
"7915" 69300 "435" "791502" 11 "ERP21A"
"7915" 69600 "435" "791500" 28 "ERP21A"
"7915" 69600 "435" "791501" 32 "ERP21A"
"7915" 69600 "435" "791502" 25 "ERP21A"
"7915" 69900 "435" "791500" 25 "ERP21A"
"7915" 69900 "435" "791501" 23 "ERP21A"
"7915" 69900 "435" "791502" 15 "ERP21A"
"7916" 63000 "442" "791600" 6 "ERP22A"
"7916" 63000 "442" "791601" 10 "ERP22A"
"7916" 63000 "442" "791600" 6 "ERP22A"
"7916" 63000 "442" "791601" 10 "ERP22A"
"7916" 63300 "442" "791600" 9 "ERP22A"
"7916" 63300 "442" "791601" 20 "ERP22A"
"7916" 63600 "442" "791600" 11 "ERP22A"
"7916" 63600 "442" "791601" 25 "ERP22A"
"7916" 63900 "442" "791600" 4 "ERP22A"
"7916" 63900 "442" "791601" 16 "ERP22A"
"7916" 64200 "442" "791600" 6 "ERP22A"
"7916" 64200 "442" "791601" 23 "ERP22A"
"7916" 64500 "442" "791600" 10 "ERP22A"
"7916" 64500 "442" "791601" 26 "ERP22A"
"7916" 64800 "442" "791600" 4 "ERP22A"
"7916" 64800 "442" "791601" 24 "ERP22A"
"7916" 65100 "442" "791600" 8 "ERP22A"
"7916" 65100 "442" "791601" 21 "ERP22A"
"7916" 65400 "442" "791600" 4 "ERP22A"
"7916" 65400 "442" "791601" 24 "ERP22A"
"7916" 65700 "442" "791600" 3 "ERP22A"
"7916" 65700 "442" "791601" 19 "ERP22A"
"7916" 66000 "442" "791600" 4 "ERP22A"
"7916" 66000 "442" "791601" 16 "ERP22A"
"7916" 66300 "442" "791600" 7 "ERP22A"
"7916" 66300 "442" "791601" 32 "ERP22A"
"7916" 66600 "442" "791600" 4 "ERP22A"
"7916" 66600 "442" "791601" 25 "ERP22A"
"7916" 66900 "442" "791600" 7 "ERP22A"
"7916" 66900 "442" "791601" 23 "ERP22A"
"7916" 67200 "442" "791600" 17 "ERP22A"
"7916" 67200 "442" "791601" 23 "ERP22A"
"7916" 67500 "442" "791600" 16 "ERP22A"
"7916" 67500 "442" "791601" 20 "ERP22A"
"7916" 67800 "442" "791600" 25 "ERP22A"
"7916" 67800 "442" "791601" 24 "ERP22A"
"7916" 68100 "442" "791600" 16 "ERP22A"
"7916" 68100 "442" "791601" 27 "ERP22A"
"7916" 68400 "442" "791600" 21 "ERP22A"
"7916" 68400 "442" "791601" 27 "ERP22A"
"7916" 68700 "442" "791600" 13 "ERP22A"
"7916" 68700 "442" "791601" 27 "ERP22A"
